ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price
583,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Toindls,2500,3.0,2.0,313.0
10560,Built-up  Area,Ready To Move,HSR Layout,5 Bedroom,,4200,5.0,,245.0
10641,Plot  Area,Ready To Move,Bendiganahalli,5 Bedroom,Brersld,2400,5.0,1.0,150.0
116,Super built-up  Area,Ready To Move,Kengeri,3 BHK,Vaens G,1540,2.0,3.0,64.0
6644,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,CoLeoen,1489,2.0,3.0,82.0
9632,Built-up  Area,Ready To Move,Marathahalli,3 BHK,,1700,3.0,2.0,126.0
10602,Built-up  Area,Ready To Move,Sector 7 HSR Layout,3 BHK,Saitya ,2400,2.0,3.0,195.0
9554,Super built-up  Area,Ready To Move,Marathahalli,4 BHK,PueraRi,3951,4.0,3.0,230.0
8712,Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,Atntspa,1530,3.0,3.0,40.0
1763,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,2.0,56.0
1875,Plot  Area,Ready To Move,Yeshwanthpur,3 Bedroom,,682,2.0,1.0,130.0
3224,Built-up  Area,18-Jun,Whitefield,1 BHK,,905,1.0,1.0,55.0
526,Built-up  Area,Ready To Move,Ittamadu,1 BHK,,1200,2.0,0.0,85.0
7725,Super built-up  Area,Ready To Move,Balagere,2 BHK,Soresea,1007,2.0,1.0,66.0
2946,Plot  Area,18-Apr,Popular Colony,2 Bedroom,,1300,2.0,0.0,54.0
4473,Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1600,2.0,1.0,63.98
5655,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Adeatlm,1278,2.0,2.0,90.0
8884,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Music C,1150,2.0,1.0,38.0
6059,Super built-up  Area,Ready To Move,JP Nagar,3 BHK,Adaveth,1500,2.0,3.0,82.0
959,Super built-up  Area,Ready To Move,Kammasandra,1 BHK,Puitea ,650 - 665,1.0,0.0,18.41
6342,Built-up  Area,Ready To Move,Ambalipura,4 BHK,Toeadp ,3300,4.0,2.0,329.0
3633,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,94.5
1050,Super built-up  Area,Ready To Move,Iblur Village,3 BHK,Emine P,3235,3.0,1.0,235.0
8782,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Priew P,1704,3.0,1.0,120.0
8711,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,,1100,2.0,2.0,50.0
3380,Plot  Area,Ready To Move,Sarjapur,3 Bedroom,Inensba,1200,3.0,2.0,78.0
3676,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1208,2.0,2.0,70.0
5776,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,,1126,2.0,1.0,55.0
9644,Super built-up  Area,18-Dec,Electronics City Phase 1,3 BHK,Shitt S,1450,3.0,2.0,79.0
6573,Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,,750,2.0,1.0,33.0
5179,Super built-up  Area,18-May,Rachenahalli,1 BHK,AsNowre,660 - 700,1.0,0.0,32.64
1607,Super built-up  Area,18-May,Maruthi Nagar,3 BHK,,1250,3.0,1.0,39.5
3610,Plot  Area,Ready To Move,Kyalasanahalli,4 Bedroom,UpowsMe,1200,4.0,3.0,110.0
10397,Super built-up  Area,Ready To Move,Attibele,2 BHK,DSvar S,996,2.0,1.0,24.9
6635,Super built-up  Area,17-Oct,Bannerghatta Road,3 BHK,SNillin,1450,3.0,1.0,44.0
10653,Super built-up  Area,Ready To Move,Doddanakundi Industrial Area 2,2 BHK,,1092,2.0,1.0,49.0
791,Super built-up  Area,19-Feb,Bannerghatta Road,2 BHK,Hiatei ,1179,2.0,1.0,66.02
8984,Built-up  Area,Ready To Move,Doopanahalli,3 BHK,,2250,3.0,2.0,199.0
3056,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1105,2.0,2.0,49.73
1980,Plot  Area,Ready To Move,Jalahalli East,3 Bedroom,,800,2.0,1.0,80.0
3598,Super built-up  Area,18-Jun,Haralur Road,4 BHK,SNnia E,2805 - 3565,,,175.0
933,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1135,2.0,2.0,39.73
7424,Super built-up  Area,21-Dec,Hoodi,2 BHK,GoAirej,1108,2.0,1.0,74.23
5626,Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1455,2.0,,69.0
1682,Plot  Area,Ready To Move,Bannerghatta,3 Bedroom,,1375,3.0,0.0,57.0
4179,Super built-up  Area,18-Apr,Thirumenahalli,2 BHK,MNtha A,1161,2.0,2.0,36.69
6446,Super built-up  Area,Ready To Move,Ambedkar Colony,2 BHK,RMcesa ,1464,2.0,1.0,145.0
4116,Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,2.0,48.0
988,Built-up  Area,Ready To Move,Sidedahalli,2 BHK,,900,2.0,0.0,27.0
2896,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Teire G,1111,2.0,1.0,50.0
3778,Plot  Area,18-Aug,Sarjapur  Road,3 Bedroom,,2900,3.0,2.0,285.0
5658,Super built-up  Area,19-Jul,Sarjapur  Road,2 BHK,Sasta S,870 - 1080,2.0,0.0,28.275
3093,Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,RothaVa,1149,2.0,1.0,75.0
3155,Plot  Area,Ready To Move,Hosakerehalli,3 Bedroom,,1200,3.0,2.0,175.0
1823,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,46.0
10321,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1285,2.0,1.0,78.0
1098,Super built-up  Area,17-Dec,Mango Garden Layout,3 BHK,Ceral C,1824,3.0,3.0,125.0
2844,Plot  Area,Ready To Move,Adityanagar,1 Bedroom,,1260,1.0,0.0,41.0
9078,Plot  Area,Ready To Move,Gottigere,1 Bedroom,,1806,1.0,1.0,150.0
3342,Plot  Area,Ready To Move,Bhuvaneshwari Nagar,3 Bedroom,,440,3.0,0.0,50.0
38,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,,1290,2.0,2.0,56.12
6540,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,,3425,5.0,2.0,250.0
9964,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,MSopsw ,1100,2.0,1.0,68.0
8707,Built-up  Area,Ready To Move,Jakkur Plantation,3 BHK,Reicace,1800,4.0,3.0,115.0
3356,Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Niareum,2806 - 3019,6.0,0.0,125.5
7813,Super built-up  Area,Ready To Move,GM Palaya,3 BHK,MSuntra,1315,3.0,1.0,65.0
9098,Super built-up  Area,Ready To Move,Jagadish Nagar,3 BHK,SMdesy ,1465,2.0,2.0,88.0
8220,Super built-up  Area,Ready To Move,Richmond Town,3 BHK,,1835,3.0,3.0,175.0
9838,Plot  Area,Ready To Move,Bethel Nagar,3 Bedroom,,1092,3.0,1.0,95.0
2428,Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,1.0,558.0
5043,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Goty  E,1575,3.0,3.0,101.0
5346,Built-up  Area,Ready To Move,Shantiniketan Layout,2 BHK,Maest N,925,2.0,2.0,48.0
8954,Super built-up  Area,Ready To Move, Devarachikkanahalli,3 BHK,Wiaysld,1705,3.0,2.0,75.0
4811,Super built-up  Area,19-Dec,Horamavu Agara,2 BHK,Prhar G,1169,2.0,1.0,64.0
8476,Super built-up  Area,Ready To Move,Balagere,2 BHK,Soresea,1007,2.0,1.0,75.0
686,Super built-up  Area,Ready To Move,Whitefield,2 BHK,PaantPl,1140,2.0,1.0,56.0
4799,Plot  Area,Ready To Move,Bannerghatta Road,3 Bedroom,,9000,4.0,1.0,390.0
7437,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1590,3.0,2.0,58.0
2353,Plot  Area,Ready To Move,Vibhutipura Extension,5 Bedroom,,1200,4.0,1.0,100.0
6353,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1306,2.0,2.0,44.17
4569,Super built-up  Area,18-Dec,Haralur Road,3 BHK,SNnia E,1830,3.0,2.0,101.0
8213,Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,1610,2.0,2.0,115.0
2752,Plot  Area,Ready To Move,Thavarekere,7 Bedroom,,600,7.0,,108.0
9077,Super built-up  Area,Ready To Move,Kengeri Satellite Town,3 BHK,ShyamSh,1450,2.0,3.0,50.0
8073,Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,933,2.0,1.0,58.0
9109,Plot  Area,18-May,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.0
1040,Super built-up  Area,Ready To Move,Panathur,3 BHK,Saite G,1315,2.0,1.0,54.8
7491,Plot  Area,Ready To Move,Kenchenahalli,4 Bedroom,,1200,3.0,2.0,125.0
1265,Plot  Area,Ready To Move,Chikka Tirupathi,4 Bedroom,Theanmp,2325,4.0,1.0,120.0
9876,Built-up  Area,Ready To Move,Mysore Road,2 BHK,PrntaEn,1175,2.0,2.0,70.5
7059,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1412,2.0,3.0,88.0
277,Plot  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,4111,4.0,2.0,250.0
5084,Super built-up  Area,Ready To Move,Seegehalli,4 BHK,,2800,4.0,3.0,140.0
2382,Built-up  Area,16-Mar,Kanakpura Road,2 Bedroom,,2200,2.0,0.0,62.0
571,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Supleon,2100,3.0,2.0,125.0
1435,Super built-up  Area,18-Jan,KR Puram,3 BHK,,1455,3.0,2.0,46.0
5352,Super built-up  Area,Ready To Move,Baba Nagar,2 BHK,,1100,2.0,2.0,52.0
5445,Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1532,3.0,2.0,98.13
1007,Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,Graceik,1485,2.0,2.0,67.0
4543,Super built-up  Area,20-Dec,Hebbal,4 BHK,Cehosy ,3960,5.0,3.0,386.0
9403,Super built-up  Area,Ready To Move,Brookefield,3 BHK,Stide B,1706,3.0,2.0,115.0
2064,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,SoechHa,1424,2.0,2.0,90.0
1136,Super built-up  Area,Ready To Move,Hanumanth Nagar,2 BHK,Saersel,1225,2.0,2.0,55.11
5343,Built-up  Area,Ready To Move,HMT Layout,4 Bedroom,,7500,4.0,,425.0
294,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,NaensGa,1005,2.0,1.0,50.0
8780,Super built-up  Area,Ready To Move,Hennur Gardens,3 BHK,PlhtsHe,1464,2.0,1.0,135.0
2403,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,R ra  R,1800,3.0,3.0,90.0
3998,Plot  Area,Ready To Move,Handenahalli,4 Bedroom,,4750,2.0,1.0,120.0
3741,Built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,KHatsFl,350,1.0,1.0,13.5
9833,Super built-up  Area,Ready To Move,Sadanand Nagar,3 BHK,,3500,4.0,2.0,500.0
2719,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1220,3.0,3.0,56.0
9809,Super built-up  Area,Ready To Move,Konena Agrahara,2 BHK,EsadeNS,1000,2.0,1.0,50.0
5150,Super built-up  Area,Ready To Move,Seegehalli,2 BHK,,1096,2.0,1.0,41.0
2808,Built-up  Area,Ready To Move,Chikkalasandra,2 BHK,KsonsCa,1070,2.0,2.0,50.0
9017,Built-up  Area,Ready To Move,Shanthala Nagar,3 BHK,Sphts H,1600,3.0,2.0,180.0
556,Built-up  Area,Ready To Move,Chikkabanavar,2 BHK,,950,2.0,1.0,40.0
9518,Super built-up  Area,Ready To Move,"Jayanagar, ",3 BHK,,1903,3.0,2.0,165.0
4795,Super built-up  Area,Ready To Move,Indira Nagar,2 BHK,Gonorir,1145,2.0,2.0,100.0
2469,Plot  Area,Ready To Move,Patelappa Layout,3 Bedroom,,1200,3.0,3.0,225.0
3738,Carpet  Area,Ready To Move,Lingarajapuram,2 BHK,Glnetch,1203,2.0,1.0,59.86
4286,Built-up  Area,Ready To Move,Hebbal Kempapura,2 BHK,Goateds,1300,2.0,2.0,102.0
2604,Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1850,3.0,2.0,146.0
362,Plot  Area,Ready To Move,Binny Mills Employees Colony,4 Bedroom,,1500,4.0,2.0,230.0
6924,Built-up  Area,Ready To Move,Sonnenahalli,3 BHK,DSgam S,1310,2.0,0.0,46.0
1704,Built-up  Area,Ready To Move,Rustam Bagh Layout,2 BHK,TealdEm,1170,2.0,2.0,86.0
2139,Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,2.0,2.0,87.5
3239,Plot  Area,Ready To Move,BEL Layout,2 Bedroom,,1375,2.0,1.0,105.0
2383,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,MenueNo,1430,2.0,2.0,56.0
7314,Plot  Area,Ready To Move,Arekere,3 Bedroom,Vetanan,2400,3.0,1.0,180.0
4311,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1267,2.0,2.0,42.85
1312,Super built-up  Area,Ready To Move,Old Airport Road,2 BHK,Vadel C,1206,2.0,3.0,75.0
3930,Super built-up  Area,Ready To Move,Benson Town,3 BHK,GathiVa,1750,3.0,3.0,150.0
6183,Super built-up  Area,Ready To Move,Vishwanatha Nagenahalli,2 BHK,ShtalCr,1050,2.0,1.0,50.0
1591,Super built-up  Area,Ready To Move,KPC Layout,2 BHK,SVmesVi,1210,2.0,2.0,62.0
10003,Built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1241,2.0,1.0,65.0
2162,Built-up  Area,Ready To Move,Gottigere,8 Bedroom,,1200,8.0,3.0,90.0
2396,Super built-up  Area,20-Jan,Balagere,1 BHK,Soresea,645 - 936,1.0,0.0,41.9
317,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Gotis A,1280,2.0,2.0,75.0
5233,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1303,2.0,2.0,44.17
5068,Super built-up  Area,Ready To Move,Vignana Nagar,2 BHK,,1100,2.0,2.0,47.0
4036,Super built-up  Area,Ready To Move,Billekahalli,2 BHK,,1140,2.0,2.0,50.0
8987,Plot  Area,Ready To Move,Jay an agar 4 T Block,4 Bedroom,,750,4.0,2.0,120.0
3020,Plot  Area,18-Dec,Electronic City,4 Bedroom,Janaala,4000,5.0,1.0,150.0
8228,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Gamesti,1115,2.0,1.0,55.0
9105,Super built-up  Area,Ready To Move,Panathur,3 BHK,Isncasa,1861,3.0,3.0,92.0
5295,Super built-up  Area,Ready To Move,Kothanur,2 BHK,,1145,2.0,2.0,56.0
3972,Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,55.0
5370,Super built-up  Area,Ready To Move,Ngef Layout,3 BHK,,1800,3.0,2.0,88.0
4133,Super built-up  Area,Ready To Move,HSR Layout,3 BHK,RotatHa,1600,2.0,2.0,115.0
974,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,2.0,47.0
7291,Super built-up  Area,19-Sep,Marathahalli,3 BHK,Vaeva E,2122,3.0,2.0,125.0
9175,Super built-up  Area,21-May,Dairy Circle,3 BHK,Soeurri,2048,3.0,2.0,206.0
954,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Laihai ,1540,3.0,0.0,50.0
9920,Super built-up  Area,Ready To Move,Jigani,3 BHK,DLhtsen,1252,3.0,3.0,70.0
5016,Built-up  Area,Ready To Move,Anekal,2 BHK,,700,1.0,0.0,19.4
10368,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Srntssh,1130,2.0,2.0,55.0
9179,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1445,2.0,2.0,86.69
7490,Super built-up  Area,18-May,Bommasandra,3 BHK,SSestth,1280,3.0,1.0,50.0
1640,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,Srkha S,1060,2.0,1.0,62.0
1290,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,47.0
1380,Built-up  Area,Ready To Move,Kannamangala,3 BHK,Marnaer,1550,3.0,3.0,65.0
1933,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,SGiewrk,1135,2.0,2.0,58.0
4675,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1595,3.0,2.0,90.0
892,Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.0
7287,Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1639,3.0,2.0,129.0
4876,Built-up  Area,Ready To Move, Electronic City,1 RK,GMown E,435,1.0,1.0,19.5
7906,Plot  Area,18-Apr,Nagarbhavi,4 Bedroom,,600,5.0,3.0,95.0
8194,Built-up  Area,Ready To Move,Shankarapuram,2 BHK,,900,1.0,0.0,130.0
9995,Super built-up  Area,Ready To Move,Hoodi,3 BHK,SMaxyay,1715,2.0,2.0,100.0
9041,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1476,3.0,0.0,105.0
2466,Built-up  Area,Ready To Move,Amruthahalli,2 BHK,,924,2.0,1.0,45.0
7657,Built-up  Area,Ready To Move,Raghuvanahalli,1 BHK,,425,1.0,1.0,750.0
1913,Built-up  Area,Ready To Move,Basapura,2 BHK,,1045,2.0,2.0,42.0
2736,Built-up  Area,Ready To Move,Sompura,3 BHK,Suiseit,1025,2.0,0.0,37.0
726,Built-up  Area,Ready To Move,Jakkur,3 BHK,Socon Z,1590,2.0,2.0,125.0
7214,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1144,2.0,2.0,67.0
8245,Built-up  Area,Ready To Move,Hebbal,2 BHK,Srntsha,1200,2.0,2.0,52.0
1796,Super built-up  Area,Ready To Move,Veerannapalya,3 BHK,,1488,3.0,,57.0
3845,Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1330,2.0,1.0,78.0
6402,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,SaodySa,1237,2.0,2.0,73.0
936,Super built-up  Area,Ready To Move,1st Phase JP Nagar,4 BHK,Prhtsok,2825,4.0,3.0,250.0
2265,Super built-up  Area,Ready To Move,Old Madras Road,4 BHK,Brica E,3630 - 3800,6.0,0.0,200.5
824,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,918,2.0,1.0,50.49
7274,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1595,3.0,2.0,88.0
1389,Built-up  Area,Ready To Move,Bannerghatta Road,5 Bedroom,,2700,5.0,0.0,158.0
3564,Super built-up  Area,Ready To Move,Hormavu,2 BHK,,1141,2.0,1.0,44.4
9076,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,48.0
5429,Plot  Area,Ready To Move,Margondanahalli,2 Bedroom,,600,2.0,0.0,35.0
7827,Super built-up  Area,20-Aug,Begur Road,3 BHK,Pruthg ,1634,3.0,1.0,111.0
5690,Built-up  Area,18-Apr,Electronic City,3 BHK,,1650,3.0,2.0,100.0
7878,Built-up  Area,Ready To Move,Mico Layout,2 Bedroom,,800,2.0,1.0,80.0
1868,Plot  Area,Ready To Move,Lingarajapuram,2 Bedroom,,1350,2.0,1.0,80.0
8202,Super built-up  Area,18-Aug,Byrasandra Extension,2 BHK,,1285,2.0,2.0,45.0
7486,Super built-up  Area,19-Sep,Yelahanka New Town,4 BHK,,2095,3.0,1.0,109.0
806,Built-up  Area,Ready To Move,Padmanabhanagar,2 BHK,,1176,2.0,0.0,62.0
4805,Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Saavenc,950,2.0,0.0,38.0
9412,Super built-up  Area,Ready To Move,Kaggalipura,1 BHK,Baowsig,700,1.0,0.0,35.0
9757,Super built-up  Area,18-May,Electronic City Phase II,2 BHK,Sryalan,1200,2.0,1.0,34.65
9155,Super built-up  Area,18-May,Phase 1 Kammasandra,2 BHK,,982,2.0,1.0,25.0
7511,Built-up  Area,Ready To Move,Nagarbhavi,2 BHK,,1050,2.0,1.0,80.0
8056,Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1610 - 1880,,,98.485
4494,Built-up  Area,Ready To Move,Cholanayakanahalli,2 Bedroom,,580,2.0,0.0,95.0
2632,Built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1920,2.0,1.0,88.0
9491,Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Prldsri,1278,3.0,2.0,62.71
8896,Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,,1200,2.0,2.0,65.0
8623,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,PentyVB,1181,2.0,2.0,57.0
7832,Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,6.0,2.0,375.0
4388,Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,1000,2.0,2.0,30.0
145,Super built-up  Area,Ready To Move,Vishveshwarya Layout,7 BHK,,4000,7.0,2.0,225.0
6467,Super built-up  Area,18-Mar,Whitefield,2 BHK,Pranthi,982,2.0,1.0,37.0
2033,Plot  Area,Ready To Move,Bikasipura,6 Bedroom,,2400,4.0,2.0,280.0
9731,Super built-up  Area,22-Jun,2nd Phase Judicial Layout,2 BHK,,900,2.0,2.0,41.0
1165,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,Saade E,1523,3.0,3.0,170.0
2050,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1140,2.0,2.0,43.0
3760,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Prarkun,1571,3.0,2.0,105.0
4435,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1570,3.0,3.0,64.5
3430,Super built-up  Area,Ready To Move,Bellandur,4 BHK,Sonyxa ,3016,4.0,3.0,230.0
8190,Plot  Area,Ready To Move,Hongasandra,8 Bedroom,,1200,8.0,2.0,150.0
9336,Plot  Area,18-Aug,Sarjapur,3 Bedroom,Icaryan,1200,3.0,2.0,76.13
7069,Super built-up  Area,18-Nov,Ramamurthy Nagar,2 BHK,Vaharvi,1200,2.0,1.0,46.0
4361,Built-up  Area,Ready To Move,Nagarbhavi,3 BHK,Vaows M,1400,2.0,1.0,85.0
1771,Super built-up  Area,18-May,Old Airport Road,4 BHK,Jaades ,2774,4.0,,207.0
3511,Plot  Area,Ready To Move,Uttarahalli,7 Bedroom,,1200,7.0,2.0,225.0
271,Super built-up  Area,21-Dec,Talaghattapura,3 BHK,Sodgere,1868,3.0,2.0,131.0
8436,Built-up  Area,Ready To Move,Narayanapura,5 BHK,,2400,5.0,2.0,85.0
2032,Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1296,2.0,1.0,89.0
9005,Super built-up  Area,Ready To Move,Bellari Road,2 BHK,,1050,2.0,1.0,43.5
10301,Super built-up  Area,Ready To Move,Domlur,2 BHK,IBictnd,1246,2.0,1.0,95.0
3810,Built-up  Area,Ready To Move,"RMV extension stage 2, rmv extension",4 BHK,,2990,4.0,,324.0
4346,Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,1650 - 2538,,,113.19
545,Plot  Area,Ready To Move,2nd Phase JP Nagar,3 Bedroom,,2610,3.0,0.0,499.0
3241,Plot  Area,Ready To Move,Attibele,4 Bedroom,,3640,4.0,1.0,275.0
8930,Plot  Area,Ready To Move,Palace Guttahalli,6 Bedroom,,1680,4.0,1.0,250.0
8502,Super built-up  Area,18-Aug,Kanakpura Road,3 BHK,,2254,3.0,2.0,170.0
9323,Super built-up  Area,19-Sep,Yelahanka New Town,3 BHK,,1420,2.0,1.0,75.0
10567,Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1410,2.0,3.0,44.42
7564,Super built-up  Area,Ready To Move,Kaggalipura,3 BHK,Baowsig,1150,2.0,1.0,62.0
920,Super built-up  Area,Ready To Move,Jakkur,3 BHK,BrdgeNo,1710,3.0,2.0,107.0
9722,Plot  Area,Ready To Move,BEML Layout,2 Bedroom,,2400,2.0,1.0,228.0
6640,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1600,3.0,3.0,69.0
7694,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1255,2.0,1.0,53.87
8230,Super built-up  Area,18-Nov,manyata park,2 BHK,,1322,2.0,1.0,61.99
7126,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1375,2.0,2.0,72.0
4278,Super built-up  Area,18-Apr,Silk Board,2 BHK,,1215,2.0,2.0,49.85
2983,Super built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,MBodsen,1098,2.0,1.0,43.91
130,Built-up  Area,Ready To Move,Peenya,3 BHK,Jahts H,1870,3.0,3.0,110.0
7980,Built-up  Area,Ready To Move,RMV Extension Stage 2,7 Bedroom,,3600,7.0,3.0,160.0
2667,Super built-up  Area,Ready To Move,Basavangudi,3 BHK,Brsic C,2150,3.0,2.0,265.0
7138,Built-up  Area,15-Dec,1st Block Jayanagar,3 BHK,Bhsic C,1200,2.0,0.0,130.0
3223,Plot  Area,Ready To Move,M C Layout,6 Bedroom,,2400,6.0,,245.0
7693,Plot  Area,Ready To Move,KR Puram,4 Bedroom,,960,4.0,2.0,80.0
5392,Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,ETntsce,3500,5.0,,450.0
614,Plot  Area,Ready To Move,Margondanahalli,5 Bedroom,,940,4.0,2.0,150.0
10551,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,,1920,4.0,2.0,121.0
1466,Plot  Area,Ready To Move,Kengeri Satellite Town ( BDA SITE),4 Bedroom,,1600,3.0,1.0,172.0
4497,Super built-up  Area,Ready To Move,Iblur Village,4 BHK,DNionfl,2725 - 3250,5.0,0.0,191.0
3042,Built-up  Area,Ready To Move,Kalkere,2 BHK,Sanetra,1147,2.0,1.0,54.0
9126,Super built-up  Area,19-May,Kengeri,2 BHK,,1009,2.0,1.0,30.27
2419,Super built-up  Area,Ready To Move,Howthinarayanappa Garden,2 BHK,Vidil D,1022,2.0,2.0,52.0
5085,Plot  Area,Ready To Move,5th Block Hbr Layout,4 Bedroom,,1200,4.0,2.0,205.0
3294,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NRowse ,1464,2.0,2.0,56.0
6737,Super built-up  Area,18-Apr,Electronic City Phase II,2 BHK,Sryalan,1140,2.0,1.0,33.84
1500,Super built-up  Area,18-Apr,Doddathoguru,2 BHK,,1200,2.0,2.0,75.0
9018,Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1251,2.0,1.0,53.0
1521,Super built-up  Area,Ready To Move,Muneshwara Nagar,3 BHK,Laderav,1560,2.0,3.0,66.0
10496,Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1660,3.0,2.0,131.0
4232,Super built-up  Area,19-Dec,Kanakapura,3 BHK,GoityEt,1938,3.0,3.0,113.0
7686,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SMuilan,1109,2.0,1.0,35.22
8820,Built-up  Area,Ready To Move,Chikkathoguru,2 BHK,Srvasi ,1045,2.0,2.0,42.0
